81,73,98,54,53,79,1,8,58,81,33,7,30,36,64,63,19,28,43,84,25,32,59,46,50,57,87,88,17,64,0,7,85,41,71,76,82,26,18,17,8,95,77,96,92,37,15,80,15,50,2,80,58,10,99,65,54,23,89,99,91,30,91,75,16,39,8,64,8,88,87,4,76,99,43,56,79,17,29,22,35,91,55,57,30,83,15,70,51,90,41,42,38,9,37,68,9,20,80,33,37,63,77,93,49,15,51,48,69,75,69,20,81,71,5,12,43,40,64,21,81,66,42,41,12,74,41,2,34,41,80,59,63,33,27,52,15,4,12,58,53,58,75,82,86,14,37,72,43,93,6,27,49,62,17,46,8,54,12,75,58,56,60,51,92,2,54,62,61,30,31,41,2,71,93,29,87,11,34,89,32,70,76,7,57,60,14,75,78,95,66,29,77,61,59,8,14,60,13,79,9,57,99,38,74,74,9,56,78,59,30,12,56,54,19,21,75,78,36,3,81,29,94,83,91,22,10,26,0,50,69,37,42,56,1,91,8,74,83,39,25,26,85,16,45,83,82,46,5,69,79,35,35,14,61,38,64,37,36,62,37,67,90,18,12,65,44,35,24,5,20,35,58,44,20,73,78,11,58,33,13,25,33,34,31,20,38,0,92,79,18,67,31,60,55,13,35,26,61,67,90,13,91,7,39,89,43,16,15,15,10,14,65,5,71,96,50,41,70,28,67,89,92,21,65,33,49,26,60,52,8,42,26,35,50,99,94,32,85,36,31,55,79,98,27,75,32,41,82,91,12,51,53,72,85,32,75,6,31,70,1,91,64,48,33,95,50,0,85,22,71,25,88,83,9,4,62,65,2,54,68,67,89,15,43,47,17,37,41,22,34,40,39,94,98,97,25,69,57,9,71,71,12,31,25,30,55,32,66,80,1,46,68,88,36,7,91,28,97,67,99,75,97,73,19,83,73,34,3,53,75,70,76,99,49,35,66,53,9,59,35,60,34,89,23,96,62,95,26,69,25,47,61,47,37,83,19,16,6,94,47,26,15,39,56,26,42,40,52,60,41,4,29,12,97,52,51,81,15,24,69,56,56,32,59,7,5,32,48,86,40,9,22,93,30,53,35,75,78,83
1,11,56,35,8,18,45,62,25,88,18,85,74,86,75,34,37,7,35,92,51,25,8,40,70,42,48,55,33,76,97,26,18,22,41,96,96,92,91,11,66,17,36,78,31,50,49,33,92,54,24,45,35,0,66,74,89,81,0,70,38,91,36,59,55,93,50,76,53,87,66,52,8,84,36,16,59,18,43,34,66,46,86,21,7,81,61,59,54,38,62,65,70,21,51,70,49,43,79,42,35,91,35,96,37,60,99,90,41,88,77,68,84,25,37,91,73,74,33,8,24,60,84,88,45,70,57,69,14,13,1,6,30,96,77,19,20,39,77,36,99,1,26,63,91,28,68,8,4,24,76,60,41,49,51,63,16,9,27,2,52,63,60,93,27,29,1,58,37,95,61,34,48,97,58,76,73,7,44,67,40,43,75,79,96,91,61,27,65,15,89,37,77,41,75,70,44,23,39,44,55,61,51,45,36,20,99,58,8,34,41,8,81,47,9,97,93,95,86,27,74,37,98,4,87,10,7,50,2,11,78,69,88,53,56,68,79,86,30,53,15,4,34,52,63,55,76,3,88,52,2,23,89,21,62,97,93,60,19,91,86,30,99,21,99,74,56,56,57,78,90,70,97,94,11,93,54,25,68,16,17,12,60,52,60,19,86,72,58,93,56,95,79,23,37,49,64,82,6,32,82,49,77,8,76,73,69,42,54,79,2,81,36,73,52,61,61,21,26,43,28,38,29,45,96,65,53,96,79,19,35,36,66,91,43,99,87,23,76,84,95,14,82,5,77,88,79,14,74,53,65,20,62,39,63,98,87,71,98,35,53,82,46,48,85,64,1,67,14,16,39,17,41,62,71,92,24,29,13,12,6,77,44,10,0,28,54,57,99,22,13,97,44,19,16,97,52,32,19,65,89,14,75,84,56,58,89,6,13,24,1,41,1,23,26,14,2,88,37,6,44,6,97,46,93,1,65,90,5,58,56,40,96,59,75,73,69,72,82,72,56,84,32,28,66,92,32,90,8,60,88,38,33,47,75,70,24,82,80,7,53,48,60,69,99,16,36,17,6,14,83,77,54,75,1,78,75,55,73,33,6,68,29,56,44,37,59,86,10,72,29,13,69,8,9,55,78,37,98,91
97,93,19,69,49,15,77,77,67,22,55,88,0,56,81,44,56,3,20,9,69,32,85,47,23,11,96,62,30,94,36,51,0,57,72,25,75,9,36,52,14,35,99,73,47,88,47,62,41,47,19,43,39,78,28,93,57,72,80,18,65,75,39,98,5,57,82,16,6,49,29,80,53,75,59,59,45,16,29,51,8,3,75,93,74,10,46,16,70,5,71,80,76,59,66,11,71,47,14,42,4,47,12,75,86,26,7,50,15,7,11,94,31,8,65,54,40,16,97,87,65,96,37,27,8,76,18,10,53,81,56,96,12,66,86,4,14,40,10,43,58,54,46,20,47,73,88,18,88,71,88,26,12,66,75,39,83,76,70,32,73,56,19,69,85,91,55,40,5,40,89,29,88,1,62,67,28,8,69,38,50,36,25,66,42,7,1,89,79,27,3,87,86,0,72,9,33,26,66,69,60,56,91,60,39,76,94,89,79,95,88,60,73,91,92,46,23,47,22,76,14,23,40,70,44,45,10,29,11,95,72,58,9,46,17,21,90,62,87,50,34,51,84,99,91,4,46,54,83,82,39,64,98,71,10,78,31,95,82,35,23,42,68,79,50,11,31,19,36,97,56,88,95,64,54,52,47,95,19,22,22,47,39,42,82,66,53,29,67,21,32,98,57,62,87,89,45,55,16,58,59,35,26,25,28,58,49,89,37,35,14,59,68,47,71,29,1,25,44,78,0,32,87,11,49,41,73,19,92,81,81,7,86,85,28,57,67,92,82,37,5,53,80,52,49,54,2,37,45,84,68,30,14,8,39,32,19,45,41,45,17,99,57,88,57,43,67,26,43,32,84,49,12,93,0,70,93,80,97,42,13,31,52,99,21,97,1,16,31,67,48,23,14,87,69,96,68,25,23,54,87,44,84,75,96,91,3,87,93,37,8,81,53,41,29,79,70,50,77,7,38,47,25,86,74,94,96,8,91,98,15,72,61,29,61,29,18,31,57,93,7,40,74,17,33,76,38,6,71,89,26,18,38,48,9,14,57,36,11,42,82,83,71,57,28,95,56,15,50,84,1,56,25,78,64,75,33,50,28,30,70,36,69,48,76,88,79,25,51,69,41,33,17,56,61,96,48,17,33,67
81,44,88,86,69,40,33,78,49,32,18,77,77,56,13,66,85,65,88,57,80,16,39,17,80,45,22,21,81,77,79,15,81,21,69,41,65,15,98,38,30,42,73,87,70,77,91,62,43,36,27,21,64,6,49,91,11,30,41,12,51,53,39,51,72,48,44,89,63,70,62,99,2,19,29,42,19,67,27,58,44,9,33,41,59,36,2,78,95,79,4,58,18,34,48,57,20,76,51,76,85,68,54,2,74,29,61,72,2,29,68,6,30,79,78,86,49,4,59,99,98,11,11,58,71,40,67,15,47,43,0,92,49,44,61,78,7,46,54,49,90,36,87,80,31,60,45,35,87,82,31,64,73,67,31,93,32,63,44,1,16,7,75,40,73,3,61,87,43,7,31,23,22,0,43,54,18,86,23,13,55,76,59,51,53,7,44,17,54,98,53,49,78,45,5,1,76,53,19,22,72,32,61,24,68,33,57,95,15,78,39,22,70,96,6,96,85,11,33,32,94,43,93,93,31,21,54,66,70,6,61,30,32,93,80,27,99,51,72,32,29,44,34,12,17,87,57,97,32,78,95,54,34,32,86,56,90,19,97,39,39,10,3,23,49,49,35,17,15,6,89,88,82,44,15,43,38,33,60,80,44,30,25,5,96,70,77,27,15,75,82,69,95,80,16,78,90,82,46,57,84,21,99,47,77,57,35,81,51,86,78,0,80,69,68,55,26,29,69,89,86,80,31,14,18,5,65,62,75,54,42,55,74,21,83,89,66,17,54,44,98,34,40,6,83,56,71,84,10,88,91,50,63,43,37,80,20,9,70,3,7,86,91,99,82,2,81,23,54,10,3,28,25,36,25,41,51,3,55,18,26,92,58,50,90,60,7,83,78,84,42,93,4,49,36,86,74,96,56,84,55,41,22,67,43,53,9,45,55,10,16,95,60,94,15,22,60,15,83,82,34,30,49,53,33,37,58,59,11,71,29,69,2,5,61,79,92,18,90,51,55,92,25,30,87,12,58,29,43,44,81,85,29,42,84,30,74,92,16,38,25,98,75,4,79,80,37,27,79,64,54,53,23,22,58,16,87,34,78,23,64,66,62,72,40,25,31,33,27,15,7,24,9,50,31,75,51,96,81,16
82,98,45,10,84,92,69,56,72,22,87,93,64,27,90,76,37,19,29,33,73,54,3,92,89,7,56,98,60,43,63,29,4,91,68,3,40,46,11,2,82,39,58,50,29,53,4,0,62,0,43,94,38,49,47,66,59,17,99,15,40,55,23,62,49,22,15,14,44,48,23,46,61,80,51,99,29,61,85,64,81,80,28,76,35,24,28,11,77,28,0,32,33,92,82,23,90,72,1,50,68,82,7,97,17,50,53,78,82,83,20,97,36,39,29,68,25,54,5,6,33,27,90,49,33,32,28,65,93,57,71,79,29,19,11,70,90,21,5,81,90,42,70,6,58,64,18,53,50,5,10,7,50,40,57,24,82,74,60,15,95,97,52,34,93,48,24,94,85,32,43,3,72,79,38,43,50,44,18,75,35,59,89,83,84,57,46,15,38,65,18,50,64,15,69,70,78,13,6,75,72,33,54,29,23,55,33,72,14,35,82,75,21,21,52,45,87,11,93,5,76,14,48,88,65,5,1,75,14,78,60,99,88,66,54,6,29,16,71,38,45,33,17,84,31,78,91,49,78,65,25,7,16,41,35,95,96,29,17,98,83,58,95,30,38,52,16,10,17,30,43,24,11,1,23,66,68,8,3,67,79,57,27,60,66,57,10,79,23,52,13,82,80,23,94,74,88,79,36,46,35,51,46,31,8,41,90,46,22,41,92,44,6,25,71,64,78,60,71,62,40,46,72,63,84,63,50,85,72,35,65,12,43,17,87,66,64,23,96,39,28,90,33,7,41,46,24,52,88,32,94,74,45,46,2,41,25,51,58,27,57,84,48,2,53,58,43,85,43,88,45,61,6,27,46,57,1,96,74,78,48,78,64,26,65,30,5,77,10,19,27,6,6,85,20,72,57,16,1,20,70,12,34,52,24,40,25,8,66,27,35,64,26,18,37,75,91,8,2,27,31,47,1,48,17,75,6,5,32,60,54,84,39,43,79,81,61,68,0,23,16,55,76,90,38,64,8,52,85,29,8,5,64,70,99,80,21,22,54,45,0,41,5,96,7,28,23,15,56,77,79,3,32,67,59,31,17,76,50,69,70,45,93,25,33,9,81,47,10,34,71,32,2,65,27,24,67,56,66,43
18,77,11,66,88,56,36,91,41,37,74,15,70,75,85,94,74,40,53,72,48,51,53,99,27,90,36,81,73,15,66,88,80,73,15,3,66,82,15,34,44,16,1,57,73,13,5,12,11,91,84,51,27,88,21,77,45,97,55,90,15,97,68,30,54,85,56,22,4,77,95,21,68,1,23,75,3,17,29,8,81,42,61,64,71,58,55,22,10,14,49,83,47,66,47,13,0,84,2,4,12,73,68,7,43,0,7,25,44,84,88,41,34,61,6,0,72,50,22,55,24,29,85,77,55,85,97,10,63,36,96,79,64,41,79,40,11,9,93,44,84,50,43,96,7,99,47,26,54,49,15,19,5,45,44,59,26,92,70,20,69,83,55,86,66,23,36,65,66,7,98,11,76,83,73,51,17,33,57,55,37,50,18,58,88,20,9,1,43,89,11,35,60,62,38,10,57,25,30,20,15,64,42,82,66,91,19,52,62,55,48,41,46,12,38,41,52,64,9,16,56,85,20,48,58,57,10,13,73,64,18,8,13,98,24,98,75,81,8,99,60,45,39,22,31,66,71,67,99,42,76,95,48,92,56,74,5,44,11,34,18,19,39,54,70,18,45,2,16,2,29,58,6,34,55,10,46,81,42,60,40,38,49,42,35,57,0,25,55,78,20,30,92,80,98,84,73,15,85,90,35,2,57,23,79,12,95,95,41,93,63,8,39,87,45,73,61,66,91,10,78,77,89,92,99,33,82,49,58,7,27,31,82,33,30,13,9,49,36,15,2,46,69,28,8,47,83,13,74,69,94,95,29,3,15,0,3,71,76,62,77,24,63,40,99,51,37,13,75,70,25,50,43,79,21,95,7,28,60,33,18,27,28,79,76,9,66,70,36,90,52,30,34,19,26,77,0,47,28,30,33,23,51,58,46,10,70,50,12,59,79,18,38,64,6,51,35,66,17,35,98,54,37,89,14,0,56,83,60,18,11,72,95,4,42,77,26,53,57,23,15,56,85,58,76,43,28,65,74,36,85,6,18,67,88,3,79,91,68,5,55,60,82,39,85,32,69,22,95,61,50,44,25,55,94,95,73,34,53,36,9,93,25,67,90,96,80,65,14,40,15,71,93,9,27,92,75,12,8,86
97,58,4,37,96,11,97,45,38,3,66,5,4,38,70,87,43,86,50,94,84,42,60,90,45,37,61,54,21,36,13,8,12,3,31,85,1,33,94,70,9,91,6,42,39,87,92,41,6,46,89,6,67,18,72,8,21,15,18,78,63,48,5,36,80,26,5,0,97,17,58,76,60,74,38,14,10,80,2,53,69,57,46,10,92,40,26,91,25,89,90,75,85,12,55,99,45,57,51,22,82,11,69,83,25,96,17,14,61,5,85,88,58,70,97,45,72,0,75,47,91,41,63,85,92,12,65,35,15,1,56,88,14,83,46,17,78,40,88,96,21,73,36,57,96,39,37,43,98,74,75,91,24,84,42,44,34,51,83,30,62,94,29,60,24,53,54,88,86,92,87,11,64,50,87,52,6,54,54,33,81,61,25,55,92,41,62,85,12,54,98,44,26,80,5,65,63,96,25,15,16,38,41,35,84,18,16,6,10,73,62,34,11,78,30,79,95,2,8,63,43,97,38,84,44,34,38,20,97,41,2,63,70,71,2,41,19,46,37,98,95,61,94,66,31,97,69,52,34,25,95,34,90,76,38,2,54,74,12,75,41,0,69,71,79,19,43,32,59,57,70,52,81,50,13,73,93,74,31,37,7,8,93,79,68,74,6,94,89,82,64,37,59,41,83,27,75,45,64,0,11,29,80,36,20,43,1,28,37,53,75,74,44,49,62,5,75,29,96,37,54,47,26,47,63,84,44,64,54,19,88,6,26,56,39,99,28,45,66,34,51,98,2,88,75,48,87,52,54,27,62,46,80,24,81,68,81,36,19,88,80,43,60,64,10,55,90,32,57,33,41,88,71,56,24,42,30,15,44,52,32,13,36,21,34,43,74,28,25,22,25,25,13,90,20,57,14,62,17,72,55,17,14,45,81,0,20,12,68,56,64,34,55,15,59,38,82,66,40,47,87,90,45,71,82,4,59,58,6,97,14,66,3,13,64,25,49,18,83,23,16,17,4,17,46,81,75,50,19,27,36,10,75,4,8,5,45,0,97,5,2,3,46,6,47,7,63,8,91,54,40,38,68,12,11,54,49,78,3,89,8,28,14,28,82,20,14,15,27,92,11,93,34,10,88,64,0,85,5,39
8,67,31,69,47,26,58,20,84,31,71,65,47,41,77,74,46,5,6,1,53,34,33,51,18,96,54,57,75,41,39,53,10,43,70,40,45,46,73,91,92,12,48,32,27,12,89,82,56,57,96,76,45,83,86,29,82,98,64,76,78,33,12,14,30,16,7,84,82,98,39,67,27,49,10,57,76,51,40,14,17,50,46,95,93,63,87,45,74,36,15,61,23,25,54,51,13,39,34,48,14,40,0,45,26,58,37,85,18,76,71,62,47,17,13,94,83,70,71,43,55,49,43,29,80,87,53,83,53,24,20,21,61,5,25,80,9,71,20,2,14,69,21,44,52,9,72,86,37,3,3,58,67,35,23,75,27,54,94,94,28,94,41,6,43,93,70,60,9,75,55,46,50,87,48,6,47,32,32,94,6,32,67,26,3,4,8,71,35,65,13,61,29,35,8,15,13,72,50,66,12,11,47,93,15,89,68,23,99,76,48,54,5,59,42,39,40,25,21,69,76,65,5,91,31,45,46,40,85,17,38,5,16,39,8,2,33,69,22,32,58,18,10,46,56,93,61,22,0,50,95,98,85,34,91,48,24,13,50,18,44,38,30,13,3,7,57,5,57,57,9,32,23,90,18,31,38,45,47,58,25,19,2,98,36,88,78,97,15,79,57,96,71,13,77,23,71,10,18,50,69,90,83,79,6,8,14,44,99,65,52,59,34,91,89,55,28,78,35,60,92,35,46,66,48,91,59,94,67,74,29,62,59,4,57,98,71,76,43,34,55,35,14,97,98,80,8,67,29,94,22,56,91,96,66,1,53,60,9,46,82,65,60,44,41,39,1,67,62,49,63,60,82,9,63,77,39,84,56,73,39,62,50,62,0,96,45,80,0,39,55,96,66,80,59,8,65,75,75,33,7,72,2,94,28,45,51,95,24,88,33,29,91,43,59,56,19,53,14,31,99,90,76,55,42,95,51,14,78,87,31,65,82,41,64,16,2,68,59,73,37,99,82,32,15,36,14,5,0,40,13,27,93,71,81,27,86,10,63,67,95,96,75,33,79,72,24,91,46,9,87,33,46,75,20,57,40,43,35,41,76,84,91,50,58,83,33,80,90,76,1,15,30,54,10,28,7,1,34,22
69,70,62,22,99,26,34,61,31,3,65,21,61,63,0,95,70,26,53,75,94,98,38,16,94,17,22,42,52,16,19,25,80,49,32,49,60,85,93,6,46,87,73,0,20,75,72,99,33,72,53,3,86,1,28,44,63,45,60,92,55,92,11,97,49,55,7,16,77,36,33,38,82,8,50,27,2,42,5,84,55,60,36,13,70,62,63,14,49,33,59,57,5,58,49,77,18,32,80,57,79,51,65,13,96,14,81,76,65,98,46,9,72,35,26,19,3,80,75,87,92,46,83,77,4,30,82,17,89,56,78,0,44,86,9,61,47,88,6,53,55,71,77,15,24,14,76,96,51,70,2,33,0,20,50,89,38,76,61,46,32,42,43,64,65,52,59,64,58,84,20,25,34,71,54,20,11,74,26,45,99,71,27,75,82,95,70,56,74,15,15,39,50,43,79,33,19,79,16,77,87,24,80,85,76,97,47,22,37,42,7,64,16,72,4,70,40,79,75,34,95,24,47,80,10,84,79,83,96,17,87,1,21,37,97,56,72,64,89,97,35,69,8,76,84,17,26,60,79,48,90,12,3,96,66,2,46,51,95,23,6,71,54,15,80,51,40,54,30,45,99,28,3,18,9,37,1,2,96,64,40,17,95,69,45,45,88,44,57,72,34,20,35,60,41,75,84,34,4,60,6,64,58,15,74,50,13,60,82,11,90,10,53,39,97,17,17,71,4,62,75,17,29,66,25,66,9,86,85,85,70,45,3,97,65,98,81,65,48,55,54,79,94,7,24,34,24,24,99,28,10,20,28,80,67,21,95,47,30,26,35,14,81,77,11,39,18,2,50,99,63,61,31,63,30,42,51,58,30,91,19,22,48,27,48,71,65,70,48,20,15,22,82,27,2,20,66,43,93,21,79,56,70,75,8,3,94,43,0,6,24,77,21,47,59,6,95,92,90,93,70,21,80,43,10,69,57,31,18,78,75,2,95,79,0,27,61,31,95,55,69,8,77,71,65,49,2,54,30,55,39,64,28,38,55,3,99,24,89,97,0,65,52,30,57,13,42,36,14,27,44,96,24,30,43,23,27,93,99,49,79,74,64,85,38,14,69,61,61,75,71,99,32,15,87,75,91,6,43,87
43,58,63,33,60,77,6,12,63,66,18,49,99,32,72,87,68,43,65,89,13,12,62,11,10,91,21,80,24,10,44,59,4,81,41,75,5,53,7,75,14,74,4,18,51,80,32,99,98,39,89,36,93,57,15,3,83,72,97,2,76,13,36,24,69,37,84,44,19,1,42,82,34,7,69,2,21,43,31,3,56,39,97,29,51,39,5,75,13,95,68,40,39,2,40,50,94,19,32,39,30,35,98,60,29,78,4,91,99,13,54,17,59,95,82,72,57,90,65,85,46,16,94,74,65,11,0,66,15,10,69,5,30,37,88,69,85,87,74,53,39,17,36,53,97,14,84,18,25,73,87,23,76,43,42,28,10,98,15,31,85,77,81,65,43,24,11,58,4,82,46,34,63,89,74,45,83,58,10,26,58,30,14,37,49,36,52,3,26,32,42,29,38,71,35,83,57,52,96,10,4,70,1,92,54,63,88,64,10,41,45,36,95,31,54,37,88,10,41,46,66,17,64,9,91,69,1,75,65,81,58,97,19,9,22,62,64,12,21,67,52,28,80,1,78,21,68,65,68,35,97,50,44,24,18,10,13,95,24,62,17,70,6,23,32,41,70,93,8,76,73,12,99,7,80,79,42,12,76,52,47,61,15,49,77,66,35,4,83,97,55,47,2,52,4,21,39,31,13,76,4,67,37,81,25,18,52,17,23,20,21,27,64,97,68,25,50,20,68,56,64,75,22,42,41,28,7,83,56,63,54,79,67,65,61,57,52,52,41,28,57,32,36,49,7,2,64,38,41,36,29,25,38,80,59,72,48,68,59,95,11,40,78,86,9,89,16,9,83,91,3,46,44,70,81,66,12,26,21,90,32,66,49,31,0,53,72,40,9,12,34,7,16,20,72,90,10,24,3,75,38,65,97,78,52,92,35,26,35,99,2,31,66,32,57,91,25,18,41,26,75,38,21,62,99,45,65,94,15,30,38,50,52,27,60,45,13,95,38,70,8,42,1,89,54,61,0,16,11,55,91,23,89,60,75,64,36,44,92,83,34,31,68,95,11,48,31,9,23,43,88,1,83,95,95,66,74,12,87,10,29,96,49,2,37,27,70,50,51,33,66,48,76,59,61,25,14,22,63,48
